sample_id,url,label,sample_origin,source_type,label_quality,group_id,capture_date,html_path,quality_status,quality_score,split,training_eligible,url_technique_id,html_technique_id,url_length,host_length,registrable_domain_length,subdomain_count,path_length,path_depth,query_length,query_param_count,fragment_length,digit_ratio,special_ratio,hyphen_count,dot_count,at_count,percent_encoded_count,host_entropy,path_entropy,token_count,token_length_mean,token_length_std,long_random_token_count,suspicious_token_count,is_https,has_ip_host,has_idn_or_punycode,unicode_confusable_count,nonstandard_port,repeated_character_run,redirect_count,cross_domain_redirect_count,html_bytes_log,visible_text_length_log,word_count_log,persian_character_ratio,replacement_character_count,mojibake_marker_count,title_present,title_length_log,title_domain_token_overlap,total_tags_log,max_dom_depth,max_siblings_log,form_count,password_input_count,email_input_count,text_input_count,hidden_input_count,button_count,external_form_action_count,form_action_cross_domain_ratio,internal_link_count_log,external_link_count_log,external_link_ratio,empty_link_count_log,image_count_log,iframe_count,script_count_log,external_script_ratio,stylesheet_count_log,external_stylesheet_ratio,favicon_count,favicon_same_domain,local_asset_ratio,data_uri_count_log,blob_reference_count,eval_count,atob_count,document_write_count,window_location_count,meta_refresh_count,credential_keyword_count_log,captcha_keyword_count_log,network_host_count_log,external_network_host_ratio,has_content_security_policy,has_hsts,has_x_frame_options,domain_age_days_log,domain_age_missing,dns_address_count_log,dns_missing,tls_days_remaining_log,tls_missing,popularity_rank_log,popularity_missing
20260202__shiaarts.ir__5695aabebecb__phishing,https://xn--hrt-6cda3tfd.xn--r-evb/,1,synthetic,persianphish_generated,generated_phishing,shiaarts.ir,20260202,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260202__shiaarts.ir__5695aabebecb__T19.html,ok,0.984,test,1,T02,T19,35.0,26.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.3142857142857143,6.0,1.0,0.0,0.0,3.719294525666979,-0.0,7.0,3.4285714285714284,2.1946130708196026,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.846278556397573,5.736572297479192,4.110873864173311,0.7378640776699029,0.0,0.0,1.0,3.4657359027997265,0.0,6.762729506931879,17.0,4.5217885770490405,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,4.624972813284271,0.6931471805599453,0.00980392156862745,1.6094379124341003,2.995732273553991,0.0,2.833213344056216,0.5,2.1972245773362196,1.0,1.0,0.0,0.7323943661971831,1.3862943611198906,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260202__shiayan.ir__f08d783e7923__legitimate,https://shiayan.ir/,0,real,legitimate_archive,verified_legitimate,shiayan.ir,20260202,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260202__shiayan.ir__f08d783e7923.html,ok,0.9569,test,1,,,19.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,1.0,0.0,0.0,2.9219280948873623,-0.0,3.0,4.666666666666667,2.0548046676563256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210711649672481,9.243581705755984,7.594381242551817,0.779336364515817,0.0,0.0,1.0,3.258096538021482,0.0,6.251903883165888,10.0,4.060443010546419,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,5.030437921392435,1.3862943611198906,0.01935483870967742,0.0,2.995732273553991,3.0,3.295836866004329,0.3076923076923077,1.791759469228055,0.0,0.0,0.0,0.9227053140096618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260202__shiayan.ir__f08d783e7923__phishing,https://shiayan.ir/?8Lkjad=X59fjKTcnBH1bb1HPMt7YrHHYmyKvqcW&inzUtF=5E5pQDTFeLcszas3JjFPUVacjMFOQD0g&3zePRA=KJf0KMHyaJPANfYvZRK3aXGLZnN7ElVk&0xwIa4=zhMqYyJl5dV4Sax1PXiCcR1r5L72n1e8&pPrBke=11wG4IctHmOOFraAy7Q6zdHq9BcyHt8A&eTXJ9b=GKtp7ze5rzyP8jduTRRgQkv0J1s5X3Oc&pGN8hd=himEBuQlbM2YFfHbZIldMquZbilztsvm&W58Xee=hJbgO3hVaiZvgJWEFEbtSuRS5AsMokTV,1,synthetic,persianphish_generated,generated_phishing,shiayan.ir,20260202,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260202__shiayan.ir__f08d783e7923__T18.html,ok,0.9575,test,1,T04,T18,339.0,10.0,10.0,0.0,1.0,0.0,319.0,8.0,0.0,0.14465408805031446,0.061946902654867256,0.0,1.0,0.0,0.0,2.9219280948873623,-0.0,19.0,16.736842105263158,13.049872373899648,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.224936678819944,9.243581705755984,7.594381242551817,0.779336364515817,0.0,0.0,1.0,3.258096538021482,0.0,6.255750041753367,10.0,4.060443010546419,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,5.030437921392435,1.3862943611198906,0.01935483870967742,0.0,3.044522437723423,3.0,3.295836866004329,0.3076923076923077,1.791759469228055,0.0,0.0,0.0,0.9227053140096618,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260202__shoacast.ir__8e99c45c059a__legitimate,https://shoacast.ir/,0,real,legitimate_archive,verified_legitimate,shoacast.ir,20260202,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260202__shoacast.ir__8e99c45c059a.html,ok,0.9956,calibration,1,,,20.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,3.0957952550009344,-0.0,3.0,5.0,2.449489742783178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.118202718273533,8.005700678662542,6.270988431858299,0.8111444778111445,0.0,0.0,1.0,3.044522437723423,0.0,6.626717749249025,20.0,4.418840607796598,2.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,4.02535169073515,2.6390573296152584,0.19117647058823528,0.6931471805599453,4.276666119016055,4.0,3.7376696182833684,0.17073170731707318,3.258096538021482,0.08,3.0,1.0,0.8653846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260202__shoacast.ir__8e99c45c059a__phishing,https://accoun7-sh04c45t.ir/,1,synthetic,persianphish_generated,generated_phishing,shoacast.ir,20260202,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260202__shoacast.ir__8e99c45c059a__T12.html,ok,0.995,calibration,1,T03,T12,28.0,19.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.21428571428571427,1.0,1.0,0.0,0.0,3.892407118592875,-0.0,4.0,5.5,2.29128784747792,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.10294851618414,8.013012110368916,6.2766434893416445,0.8052335210334548,0.0,0.0,1.0,3.044522437723423,0.0,6.643789733147672,20.0,4.430816798843313,4.0,2.0,1.0,3.0,0.0,11.0,0.0,0.0,1.0986122886681098,4.204692619390966,0.9705882352941176,0.6931471805599453,4.290459441148391,4.0,3.7376696182833684,0.6341463414634146,3.258096538021482,1.0,3.0,0.0,0.014423076923076924,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260202__shomaha.ir__0f9700b253b6__legitimate,https://shomaha.ir/,0,real,legitimate_archive,verified_legitimate,shomaha.ir,20260202,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260202__shomaha.ir__0f9700b253b6.html,ok,0.9712,train,1,,,19.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,1.0,0.0,0.0,2.9219280948873623,-0.0,3.0,4.666666666666667,2.0548046676563256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.547703632306105,7.642044402873258,5.963579343618446,0.7181949111857897,0.0,0.0,1.0,3.4011973816621555,0.0,6.440946540632921,13.0,3.9889840465642745,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,4.672828834461906,2.302585092994046,0.0782608695652174,3.4011973816621555,3.1780538303479458,0.0,3.4011973816621555,0.0,2.70805020110221,0.0,1.0,1.0,0.9447513812154696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260202__shomaha.ir__0f9700b253b6__phishing,https://xn--hmh-7cdb4f0h.xn--r-evb/,1,synthetic,persianphish_generated,generated_phishing,shomaha.ir,20260202,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260202__shomaha.ir__0f9700b253b6__T15.html,ok,0.9704,train,1,T02,T15,35.0,26.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.3142857142857143,6.0,1.0,0.0,0.0,3.6902603909683838,-0.0,7.0,3.4285714285714284,2.1946130708196026,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.528316414325875,7.642044402873258,5.963579343618446,0.7181949111857897,0.0,0.0,1.0,3.4011973816621555,0.0,6.4425401664681985,13.0,4.007333185232471,3.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,0.6931471805599453,4.74493212836325,0.991304347826087,3.4011973816621555,3.1780538303479458,0.0,3.4339872044851463,0.5666666666666667,2.70805020110221,1.0,1.0,0.0,0.0055248618784530384,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260202__shop.mci.ir__0c35fe558f54__legitimate,https://shop.mci.ir/,0,real,legitimate_archive,verified_legitimate,mci.ir,20260202,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260202__shop.mci.ir__0c35fe558f54.html,ok,1.0,policy,1,,,20.0,11.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2.0,0.0,0.0,3.095795255000934,-0.0,4.0,3.5,1.118033988749895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.339965222919625,7.813995675002791,6.142037405587356,0.7025060630557801,0.0,0.0,1.0,2.8903717578961645,0.0,6.61338421837956,20.0,3.8501476017100584,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,4.248495242049359,2.1972245773362196,0.1038961038961039,2.9444389791664403,3.258096538021482,0.0,2.1972245773362196,0.5,1.0986122886681098,0.0,12.0,1.0,0.8970588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260202__shop.mci.ir__0c35fe558f54__phishing,https://xn--h-1tbg5f.xn--m-7tb7d.xn--r-evb/,1,synthetic,persianphish_generated,generated_phishing,mci.ir,20260202,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260202__shop.mci.ir__0c35fe558f54__T17.html,ok,0.7045,policy,1,T02,T17,43.0,34.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.3488372093023256,9.0,2.0,0.0,0.0,3.6523455612658915,-0.0,10.0,2.8,1.7776388834631178,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.542665987389269,5.170483995038151,3.4965075614664802,0.5485714285714286,0.0,0.0,1.0,3.295836866004329,0.0,2.8903717578961645,5.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260202__shora.tehran.ir__cca7ff4f78dc__legitimate,https://shora.tehran.ir/,0,real,legitimate_archive,verified_legitimate,tehran.ir,20260202,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260202__shora.tehran.ir__cca7ff4f78dc.html,ok,1.0,train,1,,,24.0,15.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.0,0.0,0.0,3.189898095464287,-0.0,4.0,4.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.730443122206415,9.03455739202181,7.1569563646156364,0.5422677953976393,0.0,0.0,1.0,3.1354942159291497,0.0,7.359467638255621,29.0,3.258096538021482,2.0,0.0,1.0,1.0,9.0,12.0,0.0,0.0,5.056245805348308,0.6931471805599453,0.006369426751592357,4.7535901911063645,4.584967478670572,9.0,3.912023005428146,0.0,2.4849066497880004,0.0,0.0,0.0,0.9668874172185431,2.3978952727983707,0.0,0.0,0.0,0.0,140.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260202__shora.tehran.ir__cca7ff4f78dc__phishing,https://xn--hr-8kc8c7f.xn--thrn-73d1a.xn--r-evb/,1,synthetic,persianphish_generated,generated_phishing,tehran.ir,20260202,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260202__shora.tehran.ir__cca7ff4f78dc__T16.html,ok,1.0,train,1,T02,T16,48.0,39.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.3125,9.0,2.0,0.0,0.0,3.8485022184184596,-0.0,10.0,3.3,1.7916472867168918,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.65131600364675,9.068661593644245,7.195937226475569,0.5430974879004379,0.0,0.0,1.0,3.1354942159291497,0.0,7.374629015218945,29.0,3.332204510175204,2.0,0.0,1.0,1.0,9.0,12.0,0.0,0.0,2.3978952727983707,4.997212273764115,0.9363057324840764,4.7535901911063645,4.584967478670572,9.0,3.9512437185814275,0.0196078431372549,2.4849066497880004,0.0,0.0,0.0,0.48013245033112584,2.3978952727983707,0.0,0.0,0.0,0.0,140.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260202__shoraha.org.ir__4bb7663651b1__legitimate,https://shoraha.org.ir/,0,real,legitimate_archive,verified_legitimate,shoraha.org.ir,20260202,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260202__shoraha.org.ir__4bb7663651b1.html,ok,0.9676,test,1,,,23.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,2.0,0.0,0.0,2.8962915290459277,-0.0,4.0,4.25,1.920286436967152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.461432150580011,8.934718614016768,7.254177846456518,0.7990777338603425,0.0,0.0,1.0,3.912023005428146,0.0,6.695798917058491,18.0,3.9512437185814275,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,4.983606621708336,1.6094379124341003,0.026845637583892617,1.0986122886681098,4.219507705176107,0.0,2.0794415416798357,0.14285714285714285,1.9459101490553132,0.0,0.0,0.0,0.9780701754385965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260202__shoraha.org.ir__4bb7663651b1__phishing,https://xn--shorha-6nf.org.ir/,1,synthetic,persianphish_generated,generated_phishing,shoraha.org.ir,20260202,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260202__shoraha.org.ir__4bb7663651b1__T22.html,ok,0.8462,test,1,T01,T22,30.0,21.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.3,3.0,2.0,0.0,0.0,3.5585186130489057,-0.0,6.0,3.5,1.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.264620829411216,6.186208623900494,4.330733340286331,0.5381443298969072,0.0,0.0,1.0,3.8918202981106265,0.0,3.6109179126442243,6.0,2.0794415416798357,1.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260202__shortfilmfest.ir__33570ae140fd__legitimate,https://shortfilmfest.ir/,0,real,legitimate_archive,verified_legitimate,shortfilmfest.ir,20260202,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260202__shortfilmfest.ir__33570ae140fd.html,ok,1.0,test,1,,,25.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,3.375,-0.0,3.0,6.666666666666667,4.642796092394707,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.121855248328613,9.650657690851558,8.033009498596668,0.7760607816624815,0.0,0.0,1.0,4.2626798770413155,0.0,7.319202458767849,20.0,4.51085950651685,1.0,0.0,1.0,2.0,0.0,21.0,0.0,0.0,3.7376696182833684,1.3862943611198906,0.06818181818181818,0.6931471805599453,3.5553480614894135,0.0,4.248495242049359,0.0,1.0986122886681098,0.0,1.0,1.0,0.9735099337748344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260202__shortfilmfest.ir__33570ae140fd__phishing,https://upda73-5h0rtfi1mfe5t.ir/,1,synthetic,persianphish_generated,generated_phishing,shortfilmfest.ir,20260202,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260202__shortfilmfest.ir__33570ae140fd__T10.html,ok,0.85,test,1,T03,T10,32.0,23.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.1875,1.0,1.0,0.0,0.0,4.088779347361362,-0.0,4.0,6.5,4.031128874149275,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.405260017919554,4.2626798770413155,2.5649493574615367,0.8142857142857143,0.0,0.0,1.0,4.2626798770413155,0.0,4.553876891600541,3.0,4.5217885770490405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.828641396489095,0.0,1.0986122886681098,0.0,1.0,1.0,0.9861111111111112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260202__shprint.ir__6ef8f0dc8251__legitimate,https://shprint.ir/,0,real,legitimate_archive,verified_legitimate,shprint.ir,20260202,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260202__shprint.ir__6ef8f0dc8251.html,ok,1.0,train,1,,,19.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,1.0,0.0,0.0,2.921928094887362,-0.0,3.0,4.666666666666667,2.0548046676563256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.054294364742647,12.796757883285999,8.583355393669907,0.05791814848051761,0.0,0.0,1.0,4.007333185232471,0.0,7.160069207596127,12.0,3.367295829986474,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5.713732805509369,2.1972245773362196,0.025806451612903226,2.833213344056216,4.143134726391533,1.0,2.302585092994046,0.0,1.3862943611198906,0.0,1.0,1.0,0.9765013054830287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260202__shprint.ir__6ef8f0dc8251__phishing,https://accoun7-shprin7.ir/,1,synthetic,persianphish_generated,generated_phishing,shprint.ir,20260202,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260202__shprint.ir__6ef8f0dc8251__T13.html,ok,0.9787,train,1,T03,T13,27.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.2222222222222222,1.0,1.0,0.0,0.0,3.6143694458867563,-0.0,4.0,5.25,2.0463381929681126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.722894613692993,10.205848855956967,8.583355393669907,0.7727642276422764,0.0,0.0,1.0,4.007333185232471,0.0,7.160845906664299,12.0,3.4011973816621555,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.6094379124341003,5.726847747587197,0.9870967741935484,2.833213344056216,4.143134726391533,1.0,2.3978952727983707,0.0,1.3862943611198906,0.0,1.0,1.0,0.195822454308094,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260202__shrr.ir__da172d24273c__legitimate,https://shrr.ir/,0,real,legitimate_archive,verified_legitimate,shrr.ir,20260202,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260202__shrr.ir__da172d24273c.html,ok,1.0,test,1,,,16.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,1.0,0.0,0.0,2.1280852788913944,-0.0,3.0,3.6666666666666665,1.247219128924647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.493058971059181,9.693445303141573,8.011355109161286,0.7773596545342382,0.0,0.0,1.0,2.3978952727983707,0.0,7.564238475170491,17.0,4.04305126783455,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,5.8664680569332965,4.07753744390572,0.14146341463414633,2.0794415416798357,4.859812404361672,2.0,3.8918202981106265,0.2708333333333333,0.6931471805599453,0.0,1.0,1.0,0.836555360281195,3.4011973816621555,0.0,0.0,0.0,0.0,0.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260202__silamusic.ir__b8fc7964a377__legitimate,https://silamusic.ir/,0,real,legitimate_archive,verified_legitimate,silamusic.ir,20260202,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260202__silamusic.ir__b8fc7964a377.html,ok,1.0,calibration,1,,,21.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,1.0,0.0,0.0,3.0220552088742,-0.0,3.0,5.333333333333333,2.8674417556808756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.335806210528352,12.052221920711913,6.3818160174060985,0.01236886149324407,0.0,0.0,1.0,3.871201010907891,0.0,5.583496308781699,11.0,3.4657359027997265,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.07753744390572,0.0,0.0,0.0,3.044522437723423,0.0,2.4849066497880004,0.45454545454545453,0.6931471805599453,0.0,1.0,1.0,0.9176470588235294,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260202__silamusic.ir__b8fc7964a377__phishing,https://cdn-redirect-1.example-cdn.net/r?token=RtHuZ6NDhYuZ&next=https%3A%2F%2Fcdn-redirect-0.example-cdn.net%2Fr%3Ftoken%3DL8v0hdrlV6Ui%26next%3Dhttps%253A%252F%252Fwww.google.com%252Furl%253Fq%253Dhttps%25253A%25252F%25252Fsilamusic.ir,1,synthetic,persianphish_generated,generated_phishing,silamusic.ir,20260202,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260202__silamusic.ir__b8fc7964a377__T12.html,ok,0.9485,calibration,1,T06,T12,237.0,30.0,15.0,1.0,2.0,1.0,196.0,2.0,0.0,0.12727272727272726,0.18719211822660098,3.0,2.0,0.0,17.0,3.685917579505496,1.0,35.0,4.714285714285714,3.0101867865293537,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.010993508374357,8.055157731819678,6.386879319362645,0.6735471578278819,0.0,0.0,1.0,3.871201010907891,0.0,5.631211781821365,12.0,3.4965075614664802,3.0,2.0,0.0,3.0,0.0,3.0,1.0,0.3333333333333333,0.0,4.07753744390572,1.0,0.0,3.091042453358316,0.0,2.4849066497880004,0.45454545454545453,0.6931471805599453,1.0,1.0,0.0,0.0,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260202__simap.atu.ac.ir__b3f400e09911__legitimate,https://simap.atu.ac.ir/,0,real,legitimate_archive,verified_legitimate,atu.ac.ir,20260202,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260202__simap.atu.ac.ir__b3f400e09911.html,ok,0.9564,test,1,,,24.0,15.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.0,3.0,0.0,0.0,3.1395722619867223,-0.0,5.0,3.4,1.3564659966250536,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.199241589979447,8.127109185346375,6.3561076606958915,0.7881205673758865,0.0,0.0,1.0,2.833213344056216,0.0,6.255750041753367,15.0,3.332204510175204,2.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,4.543294782270004,2.833213344056216,0.14678899082568808,2.302585092994046,2.302585092994046,0.0,3.258096538021482,0.08,2.5649493574615367,0.0,1.0,1.0,0.8758169934640523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260202__simap.atu.ac.ir__b3f400e09911__phishing,https://xn--m-8sb2c7df.xn--tu-6kc.xn--80a8a.xn--r-evb/,1,synthetic,persianphish_generated,generated_phishing,atu.ac.ir,20260202,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260202__simap.atu.ac.ir__b3f400e09911__T17.html,ok,0.8201,test,1,T02,T17,54.0,45.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,0.19444444444444445,0.3333333333333333,11.0,3.0,0.0,0.0,3.9459970338999604,-0.0,12.0,3.0,1.9578900207451218,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.52153826806845,5.236441962829949,3.58351893845611,0.5133689839572193,0.0,0.0,1.0,3.4339872044851463,0.0,2.8903717578961645,5.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
