sample_id,url,html_path,label,quality_status,quality_score,quality_reasons
20260214__khalkhal.ostan-ar.ir__ccfd2d178c57__phishing,https://khalkhal.ostan-ar.ir?8tjYo3=rlHmp2PbKBk5wIbVu5RH1c2RxBSQkCB4&pAEeRG=u91kTPPnhfWIDgKygcdp2WBnsBIZsY8e&cmPr3z=1L5ZDHhlQYFKKT5ufLTw1sj5cVMX0lfa&aIB8xV=nw80jt3KzB5GzC5NyUzSuBmikAWgzX7Z&xEOxht=SQ9q6NYIhfRRZOZtYVCHXkj1UKlg9ref&lQ7ttG=rJvExxcnE7Wie2x6u7dDUuP9L4CSU0cV&RvAAhF=52BEuGrNAQ1KzKHBoZhB3OX9dmF456Mt&QHPIoN=hrJ1iyH0ZM5XOsFxO4TK4u61SGyb6W68,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__khalkhal.ostan-ar.ir__ccfd2d178c57__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260214__khansarnews.ir__86ddc6e324fb__phishing,https://$ignin-khan54rn3ws.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__khansarnews.ir__86ddc6e324fb__T12.html,1,extract_error,0.0,UnsafeURL:invalid_idn_hostname
20260214__khargpetrochemical.ir__90362b7deac4__phishing,https://kh4rgpe7roch3mic4l-ver!fy.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__khargpetrochemical.ir__90362b7deac4__T15.html,1,extract_error,0.0,UnsafeURL:invalid_idn_hostname
20260214__khzdoe.ir__3da15ecdb0f3__phishing,https://khzdoe-@cc0unt.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__khzdoe.ir__3da15ecdb0f3__T06.html,1,extract_error,0.0,UnsafeURL:userinfo_not_allowed
20260214__madadkarnews.ir__53da3b6fe5ed__phishing,https://$ecure-m4dadk4rnews.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__madadkarnews.ir__53da3b6fe5ed__T08.html,1,extract_error,0.0,UnsafeURL:invalid_idn_hostname
20260214__memarifa.ir__bb2bba96639a__phishing,https://mеmаrifa.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__memarifa.ir__bb2bba96639a__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260214__naebi.ir__9f3d864947f7__phishing,https://log1n-nae8i.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__naebi.ir__9f3d864947f7__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260214__nagadeh-ag.ir__4724dbda4265__phishing,https://update-n4g4deh-ag.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__nagadeh-ag.ir__4724dbda4265__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260214__namazi.sums.ac.ir__8184d2fce253__phishing,https://upd@t3-5ums.ac.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__namazi.sums.ac.ir__8184d2fce253__T15.html,1,extract_error,0.0,UnsafeURL:userinfo_not_allowed
20260214__namin.ostan-ar.ir__2b114d081d89__phishing,https://os7an-4r-@ccount.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__namin.ostan-ar.ir__2b114d081d89__T10.html,1,extract_error,0.0,UnsafeURL:userinfo_not_allowed
20260214__negahholding.ir__5fce38d9c3a2__phishing,https://cdn-redirect-1.example-cdn.net/r?token=x6F5ZVeG59tL&next=https%3A%2F%2Fcdn-redirect-0.example-cdn.net%2Fr%3Ftoken%3Do0GDHyqE4l6a%26next%3Dhttps%253A%252F%252Fwww.google.com%252Furl%253Fq%253Dhttps%25253A%25252F%25252Fnegahholding.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__negahholding.ir__5fce38d9c3a2__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260214__newsec.ir__7b4227252016__phishing,https://newsec-ver1fy.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__newsec.ir__7b4227252016__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260214__palic.ir__d503f883e752__phishing,https://paliс.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__palic.ir__d503f883e752__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260214__paraedu.ir__194f59779689__phishing,https://paraedu.ir?egORBj=IkkVf1K2xBiEjSdRUOJVeWTIxYwdetp3&RyLdo6=pGhCgKnwiojh0nCxDvRCmbGB4YougPTA&tjpg2y=jpo7Iiti6MhYXLai82IKJLvDj4cN6tHT&5mLo8X=E9fMXkNcuMCM7WrxjjG1kQmuIC5xFhci&V4kuNU=IFpAcTQKes1IPM8C7Lz1NZmMmPBB7hJU&bD21BX=PiE7FbRPX4JGnXFMCnV7g2a2UtirDYrQ&vc8TXc=QTyhjABwqWFKfKJ1zMp1mM6w3XA2iZQt&A2GGUP=BRmdlUfFsMCfrBqrCB44PmWp4kSEAVn3,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__paraedu.ir__194f59779689__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260214__rafda.ir__76e96faf2530__phishing,https://rafd4-5!gnin.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__rafda.ir__76e96faf2530__T08.html,1,extract_error,0.0,UnsafeURL:invalid_idn_hostname
20260214__rahenou.ir__6d93f0a19c78__phishing,https://rahenou.ir?QTmdY6=rbvuj9IIgK97ds9K1zCAb9xo6OUYbcdm&umlGtE=WSUrOEzxKwMBpicHLjr4ObphWCFFACpH&uprwf8=7sjZWAZNEsh2bURMI3qrOUEgUiMO4ZJS&L6QhxZ=zS7HLpdjG0eu9lilJEeV3zJlGKK48MnL&l4ZiJN=OZnaKDvLzhoNyA7pzyHNBsIPnrp2W4PK&jxwVtk=hn4HScsC2exAZGn4N0dSuqWrNXUCEOLx&DaVQuO=wEJmM9iLfhepLgJ4dfREpCNTcNIQr097&H6jBpF=8tY2lTUCmU3ZbZiy6gs5X24D5jrQWMmR,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__rahenou.ir__6d93f0a19c78__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260214__res.gmu.ac.ir__a08e35644017__phishing,https://xn--r-jtb0h.gmu.xn--80a8a.xn--r-evb,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__res.gmu.ac.ir__a08e35644017__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260214__rpics.ir__01e144f79552__phishing,https://rpics.ir?ShIBy1=al7QqHzptLpmptEwJd6onmvP8mOE9dao&5esjeP=zKJ1Zc53wrNxl1cKa681eNbrYQAYZLb5&Opojqb=9aMEbwVzQiXTszgKlB8OzSSJhfME2fqy&Lh3rWR=vIuxlNFUZUW9tPKdzCJlsRC4Z8MuBTg5&Tu0xjB=NLcYNnsUszB7hQdYYRi3Ovyuumfbb2xJ&2K7w2T=h05C5UQceiHOkCzgi8EEyMN4jIin4Khl&jy8Fpq=LkH6m82v8Obd3c8KtaBPxZa75sBMt1Tk&c8zA8m=HztBjNM2Al31sEw75g3yqlhU4by5tRx6,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__rpics.ir__01e144f79552__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260214__safavica.ir__0a0a6b0d0b8e__phishing,https://log!n-5af4v1ca.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__safavica.ir__0a0a6b0d0b8e__T24.html,1,extract_error,0.0,UnsafeURL:invalid_idn_hostname
20260214__sirdan-sh.ir__e2c2a801f0b9__phishing,https://siran-sh.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__sirdan-sh.ir__e2c2a801f0b9__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260214__sobhekherad.ir__df83b312cb16__phishing,https://5obh3kherad-$ign!n.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__sobhekherad.ir__df83b312cb16__T14.html,1,extract_error,0.0,UnsafeURL:invalid_idn_hostname
20260214__songhor.kums.ac.ir__a21890ed955d__phishing,https://$ignin-kum5.ac.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__songhor.kums.ac.ir__a21890ed955d__T07.html,1,extract_error,0.0,UnsafeURL:invalid_idn_hostname
20260214__success98.ir__4d6db34ede07__phishing,https://5ucces598-$!9n1n.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__success98.ir__4d6db34ede07__T16.html,1,extract_error,0.0,UnsafeURL:invalid_idn_hostname
20260214__ttpc.ir__662748e64877__phishing,https://ttpc-upd@73.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__ttpc.ir__662748e64877__T06.html,1,extract_error,0.0,UnsafeURL:userinfo_not_allowed
20260214__ucmas.ir__0d2a6179dd1c__phishing,https://ucmаs.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__ucmas.ir__0d2a6179dd1c__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260214__usid.irandoc.ac.ir__f6c69421bcc8__phishing,https://irand0c-$ignin.ac.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__usid.irandoc.ac.ir__f6c69421bcc8__T07.html,1,extract_error,0.0,UnsafeURL:invalid_idn_hostname
20260214__wkpl.ir__fc813a6c4104__phishing,https://w0kpl.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__wkpl.ir__fc813a6c4104__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260214__zanjan.iau.ir__b30db5c0ee98__phishing,https://ver!fy-i4u.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__zanjan.iau.ir__b30db5c0ee98__T18.html,1,extract_error,0.0,UnsafeURL:invalid_idn_hostname
20260214__zimed.ir__091eb72e7cd9__phishing,https://zimed-upd@t3.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260214__zimed.ir__091eb72e7cd9__T09.html,1,extract_error,0.0,UnsafeURL:userinfo_not_allowed
20260215__aeinbavar.ir__69ba2f54d2ac__phishing,https://xn--nbvr-43dcb9a7w.xn--r-evb,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__aeinbavar.ir__69ba2f54d2ac__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260215__andre.ir__3fa9c856ace0__phishing,https://andre.ir?2xELnS=eu3CNUQMDKfmdPXisCCduTH5TtedSS2T&fvX10Q=GuI9s5VXv0WKc5q6DZvJi0sXtjEE7WlD&nfHwWR=6CnkzGaE8IAvJK0zsSYn4bm58ezKYZm4&ep0woO=XdTkKIEQBdTpUnMIvwWLJGpcCZ0kv4KV&0A5RWm=QZX148oRnOkCxhsrmK2MslvQd9OQo4tp&j1RFdV=bVas08qdlyRRYnAHlyVx77nYXaVXznyQ&lb9pod=1Y52HrSei6zWft1HgOKKEiwdwK6MhhDt&VJI2pH=RsCRfHNKl1SMLKSNRPOvdnCSodN6nhtP,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__andre.ir__3fa9c856ace0__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260215__asrsabzevar.ir__351457e5e4bb__phishing,https://$1gnin-4srs4bzev4r.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__asrsabzevar.ir__351457e5e4bb__T15.html,1,extract_error,0.0,UnsafeURL:invalid_idn_hostname
20260215__azarchasb.ir__5e9b3954c04d__phishing,https://xn--zrhb-43dbc8kvh.xn--r-evb,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__azarchasb.ir__5e9b3954c04d__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260215__behtarinvakilshahr.ir__78d8264072d6__phishing,https://8ehtarinvakil5hahr-@ccount.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__behtarinvakilshahr.ir__78d8264072d6__T13.html,1,extract_error,0.0,UnsafeURL:userinfo_not_allowed
20260215__big-news.ir__5c1c9ac30661__phishing,https://cdn-redirect-1.example-cdn.net/r?token=cyCdrJw2MZtg&next=https%3A%2F%2Fcdn-redirect-0.example-cdn.net%2Fr%3Ftoken%3DGTMfr0RCS068%26next%3Dhttps%253A%252F%252Fwww.google.com%252Furl%253Fq%253Dhttps%25253A%25252F%25252Fbig-news.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__big-news.ir__5c1c9ac30661__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260215__corepo.ir__44818bdf48ac__phishing,https://corepo.ir?IpTGE2=NJCQ0T3KQOqZym9If3G6XNnSxewmTQHg&mTj2oi=mPIyICVNvNe5NjLgZmPWHQg1jJWNQ5c4&kLBJl0=5eDNIynxNYX1ayAJmKrVDHYjrGPM0PpP&A0IB0m=8zOqqe8AOVmnm2G9UaeicihCGEFtRPxe&iKwiHY=v6GpjIEy3BfwVRMZ4MoX2RKiSbXPRnb5&rIgije=FOiYUZqptOysikhlQERMHF5cMmvohqiY&5VFnG9=kTuDNKLgrvnq3APd9xRmhODxmgAi5qmP&zDIvxF=uJCfOHqrx8XfEfpyXnUskXyPzoAUgdAz,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__corepo.ir__44818bdf48ac__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260215__dailymobile.ir__86d9644e5c93__phishing,https://ԁаіlymobilе.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__dailymobile.ir__86d9644e5c93__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260215__cue1.ir__b09837118cf1__phishing,https://$3cur3-cue1.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__cue1.ir__b09837118cf1__T16.html,1,extract_error,0.0,UnsafeURL:invalid_idn_hostname
20260215__ems.sirums.ac.ir__9d14adcb62e1__phishing,https://cdn-redirect-1.example-cdn.net/r?token=1YZ9O5jt4Zuz&next=https%3A%2F%2Fcdn-redirect-0.example-cdn.net%2Fr%3Ftoken%3DGBO5BQsLVM3u%26next%3Dhttps%253A%252F%252Fwww.google.com%252Furl%253Fq%253Dhttps%25253A%25252F%25252Fems.sirums.ac.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__ems.sirums.ac.ir__9d14adcb62e1__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260215__ensabz.ir__e15095dfcfc6__phishing,https://xn--nbz-6cdx7q.xn--r-evb,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__ensabz.ir__e15095dfcfc6__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260215__ent.ut.ac.ir__2cb41f6540cb__phishing,https://ent.ut.c.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__ent.ut.ac.ir__2cb41f6540cb__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260215__farsvet.ir__600706aac805__phishing,https://xn--frvt-53d6a9r.xn--r-evb,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__farsvet.ir__600706aac805__T19.html,1,blocked,0.05,challenge_or_error_page|cloudflare ray id
20260215__fem.tums.ac.ir__c7a261faeed9__phishing,https://s!gnin-tums.ac.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__fem.tums.ac.ir__c7a261faeed9__T25.html,1,extract_error,0.0,UnsafeURL:invalid_idn_hostname
20260215__ganjoorpub.ir__38743cf56439__phishing,https://gаnјоorpub.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__ganjoorpub.ir__38743cf56439__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260215__hamicourse.ir__500d29b07607__phishing,https://xn--hmur-53d7a1dxa7pf.xn--r-evb,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__hamicourse.ir__500d29b07607__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260215__himama.ir__65751dfeb611__phishing,https://$i9nin-h1m4m4.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__himama.ir__65751dfeb611__T12.html,1,extract_error,0.0,UnsafeURL:invalid_idn_hostname
20260215__hype.ir__ae1950e2e374__phishing,https://hye.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__hype.ir__ae1950e2e374__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260215__iiesj.ir__bbb214221f01__phishing,https://ii35j-s!gn1n.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__iiesj.ir__bbb214221f01__T22.html,1,extract_error,0.0,UnsafeURL:invalid_idn_hostname
20260215__im.farhang.gov.ir__df8af21326d4__phishing,https://ver!fy-f4rhang.gov.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__im.farhang.gov.ir__df8af21326d4__T24.html,1,extract_error,0.0,UnsafeURL:invalid_idn_hostname
20260215__info.ir.com__3c3ea5fa6b2a__phishing,https://ir-@ccount.com,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__info.ir.com__3c3ea5fa6b2a__T21.html,1,extract_error,0.0,UnsafeURL:userinfo_not_allowed
20260215__ishm.um.ac.ir__eb8cee9b6ee1__phishing,https://um-$i9nin.ac.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__ishm.um.ac.ir__eb8cee9b6ee1__T12.html,1,extract_error,0.0,UnsafeURL:invalid_idn_hostname
20260215__jahangardtour.ir__a2a17f443765__phishing,https://jah4n9ardtour-upda7e.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__jahangardtour.ir__a2a17f443765__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260215__jalise.ir__8151cdb6d0ee__phishing,https://cdn-redirect-1.example-cdn.net/r?token=xa58eQ9aPoom&next=https%3A%2F%2Fcdn-redirect-0.example-cdn.net%2Fr%3Ftoken%3D4qUS9xJyQrig%26next%3Dhttps%253A%252F%252Fwww.google.com%252Furl%253Fq%253Dhttps%25253A%25252F%25252Fjalise.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__jalise.ir__8151cdb6d0ee__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260215__jask.hormozgan.ir__fba01f04a650__phishing,https://hormozgan-4cc0unt.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__jask.hormozgan.ir__fba01f04a650__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260215__kazeroonweather.mbesoft.ir__1ebafbba8837__phishing,https://kazeroonweather.mbesoft.or,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__kazeroonweather.mbesoft.ir__1ebafbba8837__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260215__luku.ir__6471af374daa__phishing,https://luku.xn--r-evb,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__luku.ir__6471af374daa__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260215__maanews.ir__58c1ccf05c87__phishing,https://ma4n3ws-s!gnin.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__maanews.ir__58c1ccf05c87__T15.html,1,extract_error,0.0,UnsafeURL:invalid_idn_hostname
20260215__mantaghe1.qazvin.ir__e506f9b38707__phishing,https://lo9!n-qazvin.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__mantaghe1.qazvin.ir__e506f9b38707__T13.html,1,extract_error,0.0,UnsafeURL:invalid_idn_hostname
20260215__mantaghe2.qazvin.ir__6bc4de435710__phishing,https://qazv1n-$!9n1n.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__mantaghe2.qazvin.ir__6bc4de435710__T14.html,1,extract_error,0.0,UnsafeURL:invalid_idn_hostname
20260215__mantaghe4.qazvin.ir__463e991aa15d__phishing,https://mantaghe4.qazvin.ir?uyeYfL=u2tvflm6jBMKQvZGJCjyKxhXHMv4k88m&NmE22r=ozFltMQqxG7TtPIBElueH9z4Ux6M5X0t&PAubrm=34EcSwkSFZzE5n66yOQnKhH27urKVuec&8sdzMi=Lr5yfwkvIimPvbVocd4HCgzkwDBbPHSs&X9Lobg=bZaEd4rRnUnzfFBaa5FtXofgE53G6EKG&LHieB5=9xaEs7mNZnQVKi9KpPcRiiDvrmaRodUK&QSM4i7=bUEADL6syKLTPmgswD5ZcGBMjxsRnSVj&tpiX1h=fufV8VHvQPvlXsIELgqlld0Kj5E7rRdg,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__mantaghe4.qazvin.ir__463e991aa15d__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260215__mazandaransport.ir__3ec0dd34ee81__phishing,https://mаzаnԁarаnsport.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__mazandaransport.ir__3ec0dd34ee81__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260215__mortezasorbi.ir__aa98833cde4f__phishing,https://mortezаѕorbі.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__mortezasorbi.ir__aa98833cde4f__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260215__msc.tehran.ir__7a21fadbc01c__phishing,https://v3r!fy-7ehran.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__msc.tehran.ir__7a21fadbc01c__T09.html,1,extract_error,0.0,UnsafeURL:invalid_idn_hostname
20260215__nasirshahr.ir__64755d7ff687__phishing,https://naѕіrѕhahr.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__nasirshahr.ir__64755d7ff687__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260215__ogri.um.ac.ir__6c8548b722b7__phishing,https://um-account.ac.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__ogri.um.ac.ir__6c8548b722b7__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260215__osku.ostan-as.ir__62bc81ea84a3__phishing,https://osku.osta-nas.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__osku.ostan-as.ir__62bc81ea84a3__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260215__parandcity.ir__453392169097__phishing,https://cdn-redirect-1.example-cdn.net/r?token=G3cjD7e9W0N8&next=https%3A%2F%2Fcdn-redirect-0.example-cdn.net%2Fr%3Ftoken%3DWHiIgHuo0Qp3%26next%3Dhttps%253A%252F%252Fwww.google.com%252Furl%253Fq%253Dhttps%25253A%25252F%25252Fparandcity.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__parandcity.ir__453392169097__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260215__pezhvakkurdestan.ir__a302970c1623__phishing,https://pezhv4kkurd3stan-$!9n1n.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__pezhvakkurdestan.ir__a302970c1623__T21.html,1,extract_error,0.0,UnsafeURL:invalid_idn_hostname
20260215__pelakify.ir__125f4b1e3dfe__phishing,https://p3lak1fy-upd@7e.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__pelakify.ir__125f4b1e3dfe__T21.html,1,extract_error,0.0,UnsafeURL:userinfo_not_allowed
20260215__print-modernyas.ir__0a08b583a2ff__phishing,https://pr1n7-m0derny45-ver!fy.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__print-modernyas.ir__0a08b583a2ff__T13.html,1,extract_error,0.0,UnsafeURL:invalid_idn_hostname
20260215__qeshm-far.ir__0480a170f003__phishing,https://cdn-redirect-1.example-cdn.net/r?token=8BJ7TX6s3r7O&next=https%3A%2F%2Fcdn-redirect-0.example-cdn.net%2Fr%3Ftoken%3DnNigsEGymmPv%26next%3Dhttps%253A%252F%252Fwww.google.com%252Furl%253Fq%253Dhttps%25253A%25252F%25252Fqeshm-far.ir,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__qeshm-far.ir__0480a170f003__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
20260215__ronevis.ir__eebdbea5561a__phishing,https://ronevis.ir?UU9Gm6=O3WVL15mLtxznpdPtNnhLEgElQhgZbgP&X0YzHt=UBSaFOkzh8Ap0e1v2eI1vwyyXVfDIDGE&kDSA5M=5ycpdAjvrH5xfAI30t3oDzT6nwF5ODJH&c5z06P=2j41zZWOz2LcpcdOGJfEkdLhKknYcXRw&MxZNMP=2h3k9BHPP8rlGBnxzRmlsip5l38Tdlgt&pCAHdv=stdPg6aPoTgYVzDCxO9Lca3CnGS5azEn&pufyqW=9oZEX6QdWZBWDEary9foJ5pKFs2DKDwH&ZsIj9Y=PcT8LC1el7hl3239Jfow4BopqmFfUFKb,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260215__ronevis.ir__eebdbea5561a__T06.html,1,partial,0.5,html_too_small|low_tag_count|low_visible_text
